"target_id","comparator_id","outcome_id","analysis_id","rr","ci_95_lb","ci_95_ub","p","i_2","log_rr","se_log_rr","target_subjects","comparator_subjects","target_days","comparator_days","target_outcomes","comparator_outcomes","calibrated_p","calibrated_rr","calibrated_ci_95_lb","calibrated_ci_95_ub","calibrated_log_rr","calibrated_se_log_rr","database_id"
1772597,1772599,79864,1,1.13265306122448,0.935040373459712,1.37312086163116,0.203827764985624,NA,0.12456272264175,0.098025199392803,7652,7652,3427873,3317120,340,281,0.120832633729497,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,197610,1,0.937500000000002,0.567478847035091,1.54463985292769,0.800540887824097,NA,-0.0645385211375692,0.255449230302719,7652,7652,3532507,3396769,47,42,0.899945889164462,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,432738,1,0.984615384615376,0.696501998103296,1.39148082642637,0.930020674391663,NA,-0.0155041865359738,0.176547412418944,7652,7652,3511558,3374981,112,104,0.924861916159107,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,199866,1,0.814814814814817,0.545053881002403,1.21151497420183,0.314870693768567,NA,-0.204794412646011,0.203764521320422,7652,7652,3526977,3379318,65,82,0.400622956338888,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,318800,1,0.885400313971674,0.790246921632362,0.991745645392304,0.0356665030709676,NA,-0.121715404074182,0.0579401495872542,7652,7652,3263980,3121079,887,916,0.153414726199918,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,81151,1,1.01694915254238,0.709344264980556,1.45847113282701,0.927173332275541,NA,0.0168071183163887,0.183881701295307,7652,7652,3512003,3373978,93,89,0.79185349037702,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,444367,1,0.925000000000001,0.589666555830508,1.44725689482089,0.733581022873173,NA,-0.0779615414697104,0.229052175597789,7652,7652,3530899,3387401,54,48,0.842928604698902,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,381295,1,0.919658119658066,0.817938716512755,1.03383027990136,0.16103703713976,NA,-0.0837532870701308,0.0597558141311908,7652,7652,3223787,3110689,792,817,0.424695283910993,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4088920,1,NA,NA,NA,NA,NA,NA,NA,7652,7652,3549074,3406973,0,0,NA,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,197006,1,1.21739130434782,0.702300364804532,2.13146379514778,0.487338121975333,NA,0.196710294246052,0.28322027256348,7652,7652,3533714,3391723,40,38,0.420790015989889,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,1772595,1,0.8936170212766,0.5875565681872,1.35468628508498,0.59763278762075,NA,-0.112477983426685,0.213104082910568,7652,7652,3529115,3387837,81,63,0.708470780486753,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,201061,1,1.01886792452831,0.818523303708382,1.26843882110133,0.86715614022919,NA,0.0186921330121634,0.111747022996993,7652,7652,3460640,3328575,244,244,0.655969965889177,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,197381,1,0.848780487804859,0.692865777034141,1.03865530119066,0.112400731559475,NA,-0.163954679923901,0.103278907823742,7652,7652,3458131,3315495,277,293,0.214673660494154,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,443211,1,0.986486486486481,0.713374464698535,1.36383411939379,0.934409670076357,NA,-0.0136056520557843,0.165321593736967,7652,7652,3511289,3370214,107,97,0.911486408306871,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,198400,1,0.704545454545458,0.441283912484618,1.11128123611398,0.137185274270949,NA,-0.35020242943311,0.235611583152448,7652,7652,3527945,3380077,63,70,0.179469675648805,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,136057,1,0.91588785046729,0.695711611712323,1.20438493124703,0.530277744734827,NA,-0.0878613557913343,0.139999782128616,7652,7652,3489663,3342792,160,172,0.696187150728951,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,375806,1,0.758064516129035,0.516572516619439,1.10515080164982,0.153388888914209,NA,-0.27698678333503,0.194014125764146,7652,7652,3521738,3382045,69,77,0.210700874206144,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,257004,1,0.853846153846148,0.661996328095993,1.09944174835451,0.222119877636758,NA,-0.158004249143255,0.129415087019648,7652,7652,3498646,3349606,177,200,0.339596419334265,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,443597,1,0.82375478927202,0.687220765958802,0.986348885475234,0.0354473021750565,NA,-0.193882379195044,0.0921839752312781,7652,7652,3447558,3285742,305,338,0.0900471625764946,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,436246,1,0.727272727272727,0.281564409066059,1.79674452384336,0.500604999313637,NA,-0.318453731118535,0.472807279907778,7652,7652,3544912,3397205,12,16,0.545602141594324,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,45768910,1,0.893772893772912,0.751834025932818,1.0618909823972,0.202333908132015,NA,-0.112303569891737,0.0880860456498903,7652,7652,3428091,3295173,367,363,0.380285426651072,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,318736,1,0.870000000000004,0.709563519567476,1.0656919770654,0.179543258299945,NA,-0.139262067333503,0.103759455342907,7652,7652,3477368,3323901,221,259,0.314668532167704,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,436375,1,0.666666666666666,0.331644816303393,1.29945829223724,0.244485990306457,NA,-0.405465108108166,0.348383491551816,7652,7652,3543363,3400273,22,29,0.285347653459515,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,136184,1,0.895161290322576,0.692260577796301,1.15612730158819,0.39728040165582,NA,-0.110751364292708,0.130836262158151,7652,7652,3496527,3347272,166,183,0.555419507336326,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,201322,1,NA,NA,NA,NA,NA,NA,NA,7652,7652,3549074,3406973,0,0,NA,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,313459,1,0.934947049924406,0.837749759746161,1.04328084187222,0.229453333867082,NA,-0.0672653823939431,0.055972008718978,7652,7652,3251097,3103906,813,827,0.563942513198124,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,197911,1,NA,NA,NA,NA,NA,NA,NA,7652,7652,3549074,3406973,0,0,NA,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,433753,1,0.777777777777779,0.380143099932877,1.55901870670387,0.48514524039247,NA,-0.251314428280905,0.3600229694737,7652,7652,3538665,3399779,29,26,0.543862586086355,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,436070,1,0.980186480186505,0.891074026435877,1.07817960609528,0.680649541750812,NA,-0.0200124395149894,0.0486238122570427,7652,7652,3107597,2981290,1205,1178,0.811744437493304,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,435510,1,0.619047619047617,0.302013871971796,1.22165449312212,0.178562846269798,NA,-0.479573080261889,0.356508696568556,7652,7652,3539369,3398678,25,29,0.210753534416274,NA,NA,NA,NA,NA,"Open Claims"
